Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
day/2021-09-05,day/2021-09-05,day/2021-09-05,,888,,http://reference.data.gov.uk/id/
day/2021-09-06,day/2021-09-06,day/2021-09-06,,889,,http://reference.data.gov.uk/id/
day/2021-09-07,day/2021-09-07,day/2021-09-07,,890,,http://reference.data.gov.uk/id/
day/2021-09-08,day/2021-09-08,day/2021-09-08,,891,,http://reference.data.gov.uk/id/
day/2021-09-09,day/2021-09-09,day/2021-09-09,,892,,http://reference.data.gov.uk/id/
day/2021-09-10,day/2021-09-10,day/2021-09-10,,893,,http://reference.data.gov.uk/id/
day/2021-09-11,day/2021-09-11,day/2021-09-11,,894,,http://reference.data.gov.uk/id/
day/2021-09-12,day/2021-09-12,day/2021-09-12,,895,,http://reference.data.gov.uk/id/
day/2021-09-13,day/2021-09-13,day/2021-09-13,,896,,http://reference.data.gov.uk/id/
day/2021-09-14,day/2021-09-14,day/2021-09-14,,897,,http://reference.data.gov.uk/id/
day/2021-09-15,day/2021-09-15,day/2021-09-15,,898,,http://reference.data.gov.uk/id/
day/2021-09-16,day/2021-09-16,day/2021-09-16,,899,,http://reference.data.gov.uk/id/
day/2021-09-17,day/2021-09-17,day/2021-09-17,,900,,http://reference.data.gov.uk/id/
day/2021-09-18,day/2021-09-18,day/2021-09-18,,901,,http://reference.data.gov.uk/id/
day/2021-09-19,day/2021-09-19,day/2021-09-19,,902,,http://reference.data.gov.uk/id/
day/2021-09-20,day/2021-09-20,day/2021-09-20,,903,,http://reference.data.gov.uk/id/
day/2021-09-21,day/2021-09-21,day/2021-09-21,,904,,http://reference.data.gov.uk/id/
day/2021-09-22,day/2021-09-22,day/2021-09-22,,905,,http://reference.data.gov.uk/id/
day/2021-09-23,day/2021-09-23,day/2021-09-23,,906,,http://reference.data.gov.uk/id/
day/2021-09-24,day/2021-09-24,day/2021-09-24,,907,,http://reference.data.gov.uk/id/
day/2021-09-25,day/2021-09-25,day/2021-09-25,,908,,http://reference.data.gov.uk/id/
day/2021-09-26,day/2021-09-26,day/2021-09-26,,909,,http://reference.data.gov.uk/id/
day/2021-09-27,day/2021-09-27,day/2021-09-27,,910,,http://reference.data.gov.uk/id/
day/2021-09-28,day/2021-09-28,day/2021-09-28,,911,,http://reference.data.gov.uk/id/
day/2021-09-29,day/2021-09-29,day/2021-09-29,,912,,http://reference.data.gov.uk/id/
day/2021-09-30,day/2021-09-30,day/2021-09-30,,913,,http://reference.data.gov.uk/id/
day/2021-10-01,day/2021-10-01,day/2021-10-01,,914,,http://reference.data.gov.uk/id/
day/2021-10-02,day/2021-10-02,day/2021-10-02,,915,,http://reference.data.gov.uk/id/
day/2021-10-03,day/2021-10-03,day/2021-10-03,,916,,http://reference.data.gov.uk/id/
day/2021-10-04,day/2021-10-04,day/2021-10-04,,917,,http://reference.data.gov.uk/id/
day/2021-10-05,day/2021-10-05,day/2021-10-05,,918,,http://reference.data.gov.uk/id/
day/2021-10-06,day/2021-10-06,day/2021-10-06,,919,,http://reference.data.gov.uk/id/
day/2021-10-07,day/2021-10-07,day/2021-10-07,,920,,http://reference.data.gov.uk/id/
day/2021-10-08,day/2021-10-08,day/2021-10-08,,921,,http://reference.data.gov.uk/id/
day/2021-10-09,day/2021-10-09,day/2021-10-09,,922,,http://reference.data.gov.uk/id/
day/2021-10-10,day/2021-10-10,day/2021-10-10,,923,,http://reference.data.gov.uk/id/
day/2021-10-11,day/2021-10-11,day/2021-10-11,,924,,http://reference.data.gov.uk/id/
day/2021-10-12,day/2021-10-12,day/2021-10-12,,925,,http://reference.data.gov.uk/id/
day/2021-10-13,day/2021-10-13,day/2021-10-13,,926,,http://reference.data.gov.uk/id/
day/2021-10-14,day/2021-10-14,day/2021-10-14,,927,,http://reference.data.gov.uk/id/
day/2021-10-15,day/2021-10-15,day/2021-10-15,,928,,http://reference.data.gov.uk/id/
day/2021-10-16,day/2021-10-16,day/2021-10-16,,929,,http://reference.data.gov.uk/id/
day/2021-10-17,day/2021-10-17,day/2021-10-17,,930,,http://reference.data.gov.uk/id/
day/2021-10-18,day/2021-10-18,day/2021-10-18,,931,,http://reference.data.gov.uk/id/
day/2021-10-19,day/2021-10-19,day/2021-10-19,,932,,http://reference.data.gov.uk/id/
day/2021-10-20,day/2021-10-20,day/2021-10-20,,933,,http://reference.data.gov.uk/id/
day/2021-10-21,day/2021-10-21,day/2021-10-21,,934,,http://reference.data.gov.uk/id/
day/2021-10-22,day/2021-10-22,day/2021-10-22,,935,,http://reference.data.gov.uk/id/
day/2021-10-23,day/2021-10-23,day/2021-10-23,,936,,http://reference.data.gov.uk/id/
day/2021-10-24,day/2021-10-24,day/2021-10-24,,937,,http://reference.data.gov.uk/id/
day/2021-10-25,day/2021-10-25,day/2021-10-25,,938,,http://reference.data.gov.uk/id/
day/2021-10-26,day/2021-10-26,day/2021-10-26,,939,,http://reference.data.gov.uk/id/
day/2021-10-27,day/2021-10-27,day/2021-10-27,,940,,http://reference.data.gov.uk/id/
day/2021-10-28,day/2021-10-28,day/2021-10-28,,941,,http://reference.data.gov.uk/id/
day/2021-10-29,day/2021-10-29,day/2021-10-29,,942,,http://reference.data.gov.uk/id/
day/2021-10-30,day/2021-10-30,day/2021-10-30,,943,,http://reference.data.gov.uk/id/
day/2021-10-31,day/2021-10-31,day/2021-10-31,,944,,http://reference.data.gov.uk/id/
day/2021-11-01,day/2021-11-01,day/2021-11-01,,945,,http://reference.data.gov.uk/id/
day/2021-11-02,day/2021-11-02,day/2021-11-02,,946,,http://reference.data.gov.uk/id/
day/2021-11-03,day/2021-11-03,day/2021-11-03,,947,,http://reference.data.gov.uk/id/
day/2021-11-04,day/2021-11-04,day/2021-11-04,,948,,http://reference.data.gov.uk/id/
day/2021-11-05,day/2021-11-05,day/2021-11-05,,949,,http://reference.data.gov.uk/id/
day/2021-11-06,day/2021-11-06,day/2021-11-06,,950,,http://reference.data.gov.uk/id/
day/2021-11-07,day/2021-11-07,day/2021-11-07,,951,,http://reference.data.gov.uk/id/
day/2021-11-08,day/2021-11-08,day/2021-11-08,,952,,http://reference.data.gov.uk/id/
day/2021-11-09,day/2021-11-09,day/2021-11-09,,953,,http://reference.data.gov.uk/id/
day/2021-11-10,day/2021-11-10,day/2021-11-10,,954,,http://reference.data.gov.uk/id/
day/2021-11-11,day/2021-11-11,day/2021-11-11,,955,,http://reference.data.gov.uk/id/
day/2021-11-12,day/2021-11-12,day/2021-11-12,,956,,http://reference.data.gov.uk/id/
day/2021-11-13,day/2021-11-13,day/2021-11-13,,957,,http://reference.data.gov.uk/id/
day/2021-11-14,day/2021-11-14,day/2021-11-14,,958,,http://reference.data.gov.uk/id/
day/2021-11-15,day/2021-11-15,day/2021-11-15,,959,,http://reference.data.gov.uk/id/
day/2021-11-16,day/2021-11-16,day/2021-11-16,,960,,http://reference.data.gov.uk/id/
day/2021-11-17,day/2021-11-17,day/2021-11-17,,961,,http://reference.data.gov.uk/id/
day/2021-11-18,day/2021-11-18,day/2021-11-18,,962,,http://reference.data.gov.uk/id/
day/2021-11-19,day/2021-11-19,day/2021-11-19,,963,,http://reference.data.gov.uk/id/
day/2021-11-20,day/2021-11-20,day/2021-11-20,,964,,http://reference.data.gov.uk/id/
day/2021-11-21,day/2021-11-21,day/2021-11-21,,965,,http://reference.data.gov.uk/id/
day/2021-11-22,day/2021-11-22,day/2021-11-22,,966,,http://reference.data.gov.uk/id/
day/2021-11-23,day/2021-11-23,day/2021-11-23,,967,,http://reference.data.gov.uk/id/
day/2021-11-24,day/2021-11-24,day/2021-11-24,,968,,http://reference.data.gov.uk/id/
day/2021-11-25,day/2021-11-25,day/2021-11-25,,969,,http://reference.data.gov.uk/id/
day/2021-11-26,day/2021-11-26,day/2021-11-26,,970,,http://reference.data.gov.uk/id/
day/2021-11-27,day/2021-11-27,day/2021-11-27,,971,,http://reference.data.gov.uk/id/
day/2021-11-28,day/2021-11-28,day/2021-11-28,,972,,http://reference.data.gov.uk/id/
day/2021-11-29,day/2021-11-29,day/2021-11-29,,973,,http://reference.data.gov.uk/id/
day/2021-11-30,day/2021-11-30,day/2021-11-30,,974,,http://reference.data.gov.uk/id/
day/2021-12-01,day/2021-12-01,day/2021-12-01,,975,,http://reference.data.gov.uk/id/
day/2021-12-02,day/2021-12-02,day/2021-12-02,,976,,http://reference.data.gov.uk/id/
day/2021-12-03,day/2021-12-03,day/2021-12-03,,977,,http://reference.data.gov.uk/id/
day/2021-12-04,day/2021-12-04,day/2021-12-04,,978,,http://reference.data.gov.uk/id/
day/2021-12-05,day/2021-12-05,day/2021-12-05,,979,,http://reference.data.gov.uk/id/
day/2021-12-06,day/2021-12-06,day/2021-12-06,,980,,http://reference.data.gov.uk/id/
day/2021-12-07,day/2021-12-07,day/2021-12-07,,981,,http://reference.data.gov.uk/id/
day/2021-12-08,day/2021-12-08,day/2021-12-08,,982,,http://reference.data.gov.uk/id/
day/2021-12-09,day/2021-12-09,day/2021-12-09,,983,,http://reference.data.gov.uk/id/
day/2021-12-10,day/2021-12-10,day/2021-12-10,,984,,http://reference.data.gov.uk/id/
day/2021-12-11,day/2021-12-11,day/2021-12-11,,985,,http://reference.data.gov.uk/id/
day/2021-12-12,day/2021-12-12,day/2021-12-12,,986,,http://reference.data.gov.uk/id/
day/2021-12-13,day/2021-12-13,day/2021-12-13,,987,,http://reference.data.gov.uk/id/
day/2021-12-14,day/2021-12-14,day/2021-12-14,,988,,http://reference.data.gov.uk/id/
day/2021-12-15,day/2021-12-15,day/2021-12-15,,989,,http://reference.data.gov.uk/id/
day/2021-12-16,day/2021-12-16,day/2021-12-16,,990,,http://reference.data.gov.uk/id/
day/2021-12-17,day/2021-12-17,day/2021-12-17,,991,,http://reference.data.gov.uk/id/
day/2021-12-18,day/2021-12-18,day/2021-12-18,,992,,http://reference.data.gov.uk/id/
day/2021-12-19,day/2021-12-19,day/2021-12-19,,993,,http://reference.data.gov.uk/id/
day/2021-12-20,day/2021-12-20,day/2021-12-20,,994,,http://reference.data.gov.uk/id/
day/2021-12-21,day/2021-12-21,day/2021-12-21,,995,,http://reference.data.gov.uk/id/
day/2021-12-22,day/2021-12-22,day/2021-12-22,,996,,http://reference.data.gov.uk/id/
day/2021-12-23,day/2021-12-23,day/2021-12-23,,997,,http://reference.data.gov.uk/id/
day/2021-12-24,day/2021-12-24,day/2021-12-24,,998,,http://reference.data.gov.uk/id/
day/2021-12-25,day/2021-12-25,day/2021-12-25,,999,,http://reference.data.gov.uk/id/
day/2021-12-26,day/2021-12-26,day/2021-12-26,,1000,,http://reference.data.gov.uk/id/
day/2021-12-27,day/2021-12-27,day/2021-12-27,,1001,,http://reference.data.gov.uk/id/
day/2021-12-28,day/2021-12-28,day/2021-12-28,,1002,,http://reference.data.gov.uk/id/
day/2021-12-29,day/2021-12-29,day/2021-12-29,,1003,,http://reference.data.gov.uk/id/
day/2021-12-30,day/2021-12-30,day/2021-12-30,,1004,,http://reference.data.gov.uk/id/
day/2021-12-31,day/2021-12-31,day/2021-12-31,,1005,,http://reference.data.gov.uk/id/
day/2022-01-01,day/2022-01-01,day/2022-01-01,,1006,,http://reference.data.gov.uk/id/
day/2022-01-02,day/2022-01-02,day/2022-01-02,,1007,,http://reference.data.gov.uk/id/
day/2022-01-03,day/2022-01-03,day/2022-01-03,,1008,,http://reference.data.gov.uk/id/
day/2022-01-04,day/2022-01-04,day/2022-01-04,,1009,,http://reference.data.gov.uk/id/
day/2022-01-05,day/2022-01-05,day/2022-01-05,,1010,,http://reference.data.gov.uk/id/
day/2022-01-06,day/2022-01-06,day/2022-01-06,,1011,,http://reference.data.gov.uk/id/
day/2022-01-07,day/2022-01-07,day/2022-01-07,,1012,,http://reference.data.gov.uk/id/
day/2022-01-08,day/2022-01-08,day/2022-01-08,,1013,,http://reference.data.gov.uk/id/
day/2022-01-09,day/2022-01-09,day/2022-01-09,,1014,,http://reference.data.gov.uk/id/
day/2022-01-10,day/2022-01-10,day/2022-01-10,,1015,,http://reference.data.gov.uk/id/
day/2022-01-11,day/2022-01-11,day/2022-01-11,,1016,,http://reference.data.gov.uk/id/
day/2022-01-12,day/2022-01-12,day/2022-01-12,,1017,,http://reference.data.gov.uk/id/
day/2022-01-13,day/2022-01-13,day/2022-01-13,,1018,,http://reference.data.gov.uk/id/
day/2022-01-14,day/2022-01-14,day/2022-01-14,,1019,,http://reference.data.gov.uk/id/
day/2022-01-15,day/2022-01-15,day/2022-01-15,,1020,,http://reference.data.gov.uk/id/
day/2022-01-16,day/2022-01-16,day/2022-01-16,,1021,,http://reference.data.gov.uk/id/
day/2022-01-17,day/2022-01-17,day/2022-01-17,,1022,,http://reference.data.gov.uk/id/
day/2022-01-18,day/2022-01-18,day/2022-01-18,,1023,,http://reference.data.gov.uk/id/
day/2022-01-19,day/2022-01-19,day/2022-01-19,,1024,,http://reference.data.gov.uk/id/
day/2022-01-20,day/2022-01-20,day/2022-01-20,,1025,,http://reference.data.gov.uk/id/
day/2022-01-21,day/2022-01-21,day/2022-01-21,,1026,,http://reference.data.gov.uk/id/
day/2022-01-22,day/2022-01-22,day/2022-01-22,,1027,,http://reference.data.gov.uk/id/
day/2022-01-23,day/2022-01-23,day/2022-01-23,,1028,,http://reference.data.gov.uk/id/
day/2022-01-24,day/2022-01-24,day/2022-01-24,,1029,,http://reference.data.gov.uk/id/
day/2022-01-25,day/2022-01-25,day/2022-01-25,,1030,,http://reference.data.gov.uk/id/
day/2022-01-26,day/2022-01-26,day/2022-01-26,,1031,,http://reference.data.gov.uk/id/
day/2022-01-27,day/2022-01-27,day/2022-01-27,,1032,,http://reference.data.gov.uk/id/
day/2022-01-28,day/2022-01-28,day/2022-01-28,,1033,,http://reference.data.gov.uk/id/
day/2022-01-29,day/2022-01-29,day/2022-01-29,,1034,,http://reference.data.gov.uk/id/
day/2022-01-30,day/2022-01-30,day/2022-01-30,,1035,,http://reference.data.gov.uk/id/
day/2022-01-31,day/2022-01-31,day/2022-01-31,,1036,,http://reference.data.gov.uk/id/
day/2022-02-01,day/2022-02-01,day/2022-02-01,,1037,,http://reference.data.gov.uk/id/
day/2022-02-02,day/2022-02-02,day/2022-02-02,,1038,,http://reference.data.gov.uk/id/
day/2022-02-03,day/2022-02-03,day/2022-02-03,,1039,,http://reference.data.gov.uk/id/
day/2022-02-04,day/2022-02-04,day/2022-02-04,,1040,,http://reference.data.gov.uk/id/
day/2022-02-05,day/2022-02-05,day/2022-02-05,,1041,,http://reference.data.gov.uk/id/
day/2022-02-06,day/2022-02-06,day/2022-02-06,,1042,,http://reference.data.gov.uk/id/
day/2022-02-07,day/2022-02-07,day/2022-02-07,,1043,,http://reference.data.gov.uk/id/
day/2022-02-08,day/2022-02-08,day/2022-02-08,,1044,,http://reference.data.gov.uk/id/
day/2022-02-09,day/2022-02-09,day/2022-02-09,,1045,,http://reference.data.gov.uk/id/
day/2022-02-10,day/2022-02-10,day/2022-02-10,,1046,,http://reference.data.gov.uk/id/
day/2022-02-11,day/2022-02-11,day/2022-02-11,,1047,,http://reference.data.gov.uk/id/
day/2022-02-12,day/2022-02-12,day/2022-02-12,,1048,,http://reference.data.gov.uk/id/
day/2022-02-13,day/2022-02-13,day/2022-02-13,,1049,,http://reference.data.gov.uk/id/
day/2022-02-14,day/2022-02-14,day/2022-02-14,,1050,,http://reference.data.gov.uk/id/
day/2022-02-15,day/2022-02-15,day/2022-02-15,,1051,,http://reference.data.gov.uk/id/
day/2022-02-16,day/2022-02-16,day/2022-02-16,,1052,,http://reference.data.gov.uk/id/
day/2022-02-17,day/2022-02-17,day/2022-02-17,,1053,,http://reference.data.gov.uk/id/
day/2022-02-18,day/2022-02-18,day/2022-02-18,,1054,,http://reference.data.gov.uk/id/
day/2022-02-19,day/2022-02-19,day/2022-02-19,,1055,,http://reference.data.gov.uk/id/
day/2022-02-20,day/2022-02-20,day/2022-02-20,,1056,,http://reference.data.gov.uk/id/
day/2022-02-21,day/2022-02-21,day/2022-02-21,,1057,,http://reference.data.gov.uk/id/
day/2022-02-22,day/2022-02-22,day/2022-02-22,,1058,,http://reference.data.gov.uk/id/
day/2022-02-23,day/2022-02-23,day/2022-02-23,,1059,,http://reference.data.gov.uk/id/
day/2022-02-24,day/2022-02-24,day/2022-02-24,,1060,,http://reference.data.gov.uk/id/
day/2022-02-25,day/2022-02-25,day/2022-02-25,,1061,,http://reference.data.gov.uk/id/
day/2022-02-26,day/2022-02-26,day/2022-02-26,,1062,,http://reference.data.gov.uk/id/
day/2022-02-27,day/2022-02-27,day/2022-02-27,,1063,,http://reference.data.gov.uk/id/
day/2022-02-28,day/2022-02-28,day/2022-02-28,,1064,,http://reference.data.gov.uk/id/
day/2022-03-01,day/2022-03-01,day/2022-03-01,,1065,,http://reference.data.gov.uk/id/
day/2022-03-02,day/2022-03-02,day/2022-03-02,,1066,,http://reference.data.gov.uk/id/
day/2022-03-03,day/2022-03-03,day/2022-03-03,,1067,,http://reference.data.gov.uk/id/
day/2022-03-04,day/2022-03-04,day/2022-03-04,,1068,,http://reference.data.gov.uk/id/
day/2022-03-05,day/2022-03-05,day/2022-03-05,,1069,,http://reference.data.gov.uk/id/
day/2022-03-06,day/2022-03-06,day/2022-03-06,,1070,,http://reference.data.gov.uk/id/
day/2022-03-07,day/2022-03-07,day/2022-03-07,,1071,,http://reference.data.gov.uk/id/
day/2022-03-08,day/2022-03-08,day/2022-03-08,,1072,,http://reference.data.gov.uk/id/
day/2022-03-09,day/2022-03-09,day/2022-03-09,,1073,,http://reference.data.gov.uk/id/
day/2022-03-10,day/2022-03-10,day/2022-03-10,,1074,,http://reference.data.gov.uk/id/
day/2022-03-11,day/2022-03-11,day/2022-03-11,,1075,,http://reference.data.gov.uk/id/
day/2022-03-12,day/2022-03-12,day/2022-03-12,,1076,,http://reference.data.gov.uk/id/
day/2022-03-13,day/2022-03-13,day/2022-03-13,,1077,,http://reference.data.gov.uk/id/
day/2022-03-14,day/2022-03-14,day/2022-03-14,,1078,,http://reference.data.gov.uk/id/
day/2022-03-15,day/2022-03-15,day/2022-03-15,,1079,,http://reference.data.gov.uk/id/
day/2022-03-16,day/2022-03-16,day/2022-03-16,,1080,,http://reference.data.gov.uk/id/
day/2022-03-17,day/2022-03-17,day/2022-03-17,,1081,,http://reference.data.gov.uk/id/
day/2022-03-18,day/2022-03-18,day/2022-03-18,,1082,,http://reference.data.gov.uk/id/
day/2022-03-19,day/2022-03-19,day/2022-03-19,,1083,,http://reference.data.gov.uk/id/
day/2022-03-20,day/2022-03-20,day/2022-03-20,,1084,,http://reference.data.gov.uk/id/
day/2022-03-21,day/2022-03-21,day/2022-03-21,,1085,,http://reference.data.gov.uk/id/
day/2022-03-22,day/2022-03-22,day/2022-03-22,,1086,,http://reference.data.gov.uk/id/
day/2022-03-23,day/2022-03-23,day/2022-03-23,,1087,,http://reference.data.gov.uk/id/
day/2022-03-24,day/2022-03-24,day/2022-03-24,,1088,,http://reference.data.gov.uk/id/
day/2022-03-25,day/2022-03-25,day/2022-03-25,,1089,,http://reference.data.gov.uk/id/
day/2022-03-26,day/2022-03-26,day/2022-03-26,,1090,,http://reference.data.gov.uk/id/
day/2022-03-27,day/2022-03-27,day/2022-03-27,,1091,,http://reference.data.gov.uk/id/
day/2022-03-28,day/2022-03-28,day/2022-03-28,,1092,,http://reference.data.gov.uk/id/
day/2022-03-29,day/2022-03-29,day/2022-03-29,,1093,,http://reference.data.gov.uk/id/
day/2022-03-30,day/2022-03-30,day/2022-03-30,,1094,,http://reference.data.gov.uk/id/
day/2022-03-31,day/2022-03-31,day/2022-03-31,,1095,,http://reference.data.gov.uk/id/
day/2022-04-01,day/2022-04-01,day/2022-04-01,,1096,,http://reference.data.gov.uk/id/
day/2022-04-02,day/2022-04-02,day/2022-04-02,,1097,,http://reference.data.gov.uk/id/
day/2022-04-03,day/2022-04-03,day/2022-04-03,,1098,,http://reference.data.gov.uk/id/
day/2022-04-04,day/2022-04-04,day/2022-04-04,,1099,,http://reference.data.gov.uk/id/
day/2022-04-05,day/2022-04-05,day/2022-04-05,,1100,,http://reference.data.gov.uk/id/
day/2022-04-06,day/2022-04-06,day/2022-04-06,,1101,,http://reference.data.gov.uk/id/
day/2022-04-07,day/2022-04-07,day/2022-04-07,,1102,,http://reference.data.gov.uk/id/
day/2022-04-08,day/2022-04-08,day/2022-04-08,,1103,,http://reference.data.gov.uk/id/
day/2022-04-09,day/2022-04-09,day/2022-04-09,,1104,,http://reference.data.gov.uk/id/
day/2022-04-10,day/2022-04-10,day/2022-04-10,,1105,,http://reference.data.gov.uk/id/
day/2022-04-11,day/2022-04-11,day/2022-04-11,,1106,,http://reference.data.gov.uk/id/
day/2022-04-12,day/2022-04-12,day/2022-04-12,,1107,,http://reference.data.gov.uk/id/
day/2022-04-13,day/2022-04-13,day/2022-04-13,,1108,,http://reference.data.gov.uk/id/
day/2022-04-14,day/2022-04-14,day/2022-04-14,,1109,,http://reference.data.gov.uk/id/
day/2022-04-15,day/2022-04-15,day/2022-04-15,,1110,,http://reference.data.gov.uk/id/
day/2022-04-16,day/2022-04-16,day/2022-04-16,,1111,,http://reference.data.gov.uk/id/
day/2022-04-17,day/2022-04-17,day/2022-04-17,,1112,,http://reference.data.gov.uk/id/
day/2022-04-18,day/2022-04-18,day/2022-04-18,,1113,,http://reference.data.gov.uk/id/
day/2022-04-19,day/2022-04-19,day/2022-04-19,,1114,,http://reference.data.gov.uk/id/
day/2022-04-20,day/2022-04-20,day/2022-04-20,,1115,,http://reference.data.gov.uk/id/
day/2022-04-21,day/2022-04-21,day/2022-04-21,,1116,,http://reference.data.gov.uk/id/
day/2022-04-22,day/2022-04-22,day/2022-04-22,,1117,,http://reference.data.gov.uk/id/
day/2022-04-23,day/2022-04-23,day/2022-04-23,,1118,,http://reference.data.gov.uk/id/
day/2022-04-24,day/2022-04-24,day/2022-04-24,,1119,,http://reference.data.gov.uk/id/
day/2022-04-25,day/2022-04-25,day/2022-04-25,,1120,,http://reference.data.gov.uk/id/
day/2022-04-26,day/2022-04-26,day/2022-04-26,,1121,,http://reference.data.gov.uk/id/
day/2022-04-27,day/2022-04-27,day/2022-04-27,,1122,,http://reference.data.gov.uk/id/
day/2022-04-28,day/2022-04-28,day/2022-04-28,,1123,,http://reference.data.gov.uk/id/
day/2022-04-29,day/2022-04-29,day/2022-04-29,,1124,,http://reference.data.gov.uk/id/
day/2022-04-30,day/2022-04-30,day/2022-04-30,,1125,,http://reference.data.gov.uk/id/
day/2022-05-01,day/2022-05-01,day/2022-05-01,,1126,,http://reference.data.gov.uk/id/
day/2022-05-02,day/2022-05-02,day/2022-05-02,,1127,,http://reference.data.gov.uk/id/
day/2022-05-03,day/2022-05-03,day/2022-05-03,,1128,,http://reference.data.gov.uk/id/
day/2022-05-04,day/2022-05-04,day/2022-05-04,,1129,,http://reference.data.gov.uk/id/
day/2022-05-05,day/2022-05-05,day/2022-05-05,,1130,,http://reference.data.gov.uk/id/
day/2022-05-06,day/2022-05-06,day/2022-05-06,,1131,,http://reference.data.gov.uk/id/
day/2022-05-07,day/2022-05-07,day/2022-05-07,,1132,,http://reference.data.gov.uk/id/
day/2022-05-08,day/2022-05-08,day/2022-05-08,,1133,,http://reference.data.gov.uk/id/
day/2022-05-09,day/2022-05-09,day/2022-05-09,,1134,,http://reference.data.gov.uk/id/
day/2022-05-10,day/2022-05-10,day/2022-05-10,,1135,,http://reference.data.gov.uk/id/
day/2022-05-11,day/2022-05-11,day/2022-05-11,,1136,,http://reference.data.gov.uk/id/
day/2022-05-12,day/2022-05-12,day/2022-05-12,,1137,,http://reference.data.gov.uk/id/
day/2022-05-13,day/2022-05-13,day/2022-05-13,,1138,,http://reference.data.gov.uk/id/
day/2022-05-14,day/2022-05-14,day/2022-05-14,,1139,,http://reference.data.gov.uk/id/
day/2022-05-15,day/2022-05-15,day/2022-05-15,,1140,,http://reference.data.gov.uk/id/
day/2022-05-16,day/2022-05-16,day/2022-05-16,,1141,,http://reference.data.gov.uk/id/
day/2022-05-17,day/2022-05-17,day/2022-05-17,,1142,,http://reference.data.gov.uk/id/
day/2022-05-18,day/2022-05-18,day/2022-05-18,,1143,,http://reference.data.gov.uk/id/
day/2022-05-19,day/2022-05-19,day/2022-05-19,,1144,,http://reference.data.gov.uk/id/
day/2022-05-20,day/2022-05-20,day/2022-05-20,,1145,,http://reference.data.gov.uk/id/
day/2022-05-21,day/2022-05-21,day/2022-05-21,,1146,,http://reference.data.gov.uk/id/
day/2022-05-22,day/2022-05-22,day/2022-05-22,,1147,,http://reference.data.gov.uk/id/
day/2022-05-23,day/2022-05-23,day/2022-05-23,,1148,,http://reference.data.gov.uk/id/
day/2022-05-24,day/2022-05-24,day/2022-05-24,,1149,,http://reference.data.gov.uk/id/
day/2022-05-25,day/2022-05-25,day/2022-05-25,,1150,,http://reference.data.gov.uk/id/
day/2022-05-26,day/2022-05-26,day/2022-05-26,,1151,,http://reference.data.gov.uk/id/
day/2022-05-27,day/2022-05-27,day/2022-05-27,,1152,,http://reference.data.gov.uk/id/
day/2022-05-28,day/2022-05-28,day/2022-05-28,,1153,,http://reference.data.gov.uk/id/
day/2022-05-29,day/2022-05-29,day/2022-05-29,,1154,,http://reference.data.gov.uk/id/
day/2022-05-30,day/2022-05-30,day/2022-05-30,,1155,,http://reference.data.gov.uk/id/
day/2022-05-31,day/2022-05-31,day/2022-05-31,,1156,,http://reference.data.gov.uk/id/
day/2022-06-01,day/2022-06-01,day/2022-06-01,,1157,,http://reference.data.gov.uk/id/
day/2022-06-02,day/2022-06-02,day/2022-06-02,,1158,,http://reference.data.gov.uk/id/
day/2022-06-03,day/2022-06-03,day/2022-06-03,,1159,,http://reference.data.gov.uk/id/
day/2022-06-04,day/2022-06-04,day/2022-06-04,,1160,,http://reference.data.gov.uk/id/
day/2022-06-05,day/2022-06-05,day/2022-06-05,,1161,,http://reference.data.gov.uk/id/
day/2022-06-06,day/2022-06-06,day/2022-06-06,,1162,,http://reference.data.gov.uk/id/
day/2022-06-07,day/2022-06-07,day/2022-06-07,,1163,,http://reference.data.gov.uk/id/
day/2022-06-08,day/2022-06-08,day/2022-06-08,,1164,,http://reference.data.gov.uk/id/
day/2022-06-09,day/2022-06-09,day/2022-06-09,,1165,,http://reference.data.gov.uk/id/
day/2022-06-10,day/2022-06-10,day/2022-06-10,,1166,,http://reference.data.gov.uk/id/
day/2022-06-11,day/2022-06-11,day/2022-06-11,,1167,,http://reference.data.gov.uk/id/
day/2022-06-12,day/2022-06-12,day/2022-06-12,,1168,,http://reference.data.gov.uk/id/
day/2022-06-13,day/2022-06-13,day/2022-06-13,,1169,,http://reference.data.gov.uk/id/
day/2022-06-14,day/2022-06-14,day/2022-06-14,,1170,,http://reference.data.gov.uk/id/
day/2022-06-15,day/2022-06-15,day/2022-06-15,,1171,,http://reference.data.gov.uk/id/
day/2022-06-16,day/2022-06-16,day/2022-06-16,,1172,,http://reference.data.gov.uk/id/
day/2022-06-17,day/2022-06-17,day/2022-06-17,,1173,,http://reference.data.gov.uk/id/
day/2022-06-18,day/2022-06-18,day/2022-06-18,,1174,,http://reference.data.gov.uk/id/
day/2022-06-19,day/2022-06-19,day/2022-06-19,,1175,,http://reference.data.gov.uk/id/
day/2022-06-20,day/2022-06-20,day/2022-06-20,,1176,,http://reference.data.gov.uk/id/
day/2022-06-21,day/2022-06-21,day/2022-06-21,,1177,,http://reference.data.gov.uk/id/
day/2022-06-22,day/2022-06-22,day/2022-06-22,,1178,,http://reference.data.gov.uk/id/
day/2022-06-23,day/2022-06-23,day/2022-06-23,,1179,,http://reference.data.gov.uk/id/
day/2022-06-24,day/2022-06-24,day/2022-06-24,,1180,,http://reference.data.gov.uk/id/
